"";"";"";"";"";"";"";"Welchem Geschlecht fühlen Sie sich am ehesten zugehörig?";"In welchem Jahr sind Sie geboren?";"Was ist Ihr höchster Abschluss?";"In welchem Bundesland wohnen Sie?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Bitte wählen Sie den Emoji aus, der Ihre aktuelle Gemütslage am ehesten widerspiegelt.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Haben Sie sich bereits mit dem COVID-19-Virus infiziert?";"Wurden Sie gegen das COVID-19-Virus geimpft?";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Wie zufrieden waren Sie insgesamt mit der Corona-Politik?";"Hat die Bundesregierung Ihrer Meinung nach mit den Regelungen zur Bundesnotbremse und den damit verbundenen Maßnahmen richtig gehandelt?";"Welches Vorgehen befürworten Sie anstelle der Notbremse?";"Welches Vorgehen befürworten Sie anstelle der Notbremse?";"Hier ist Platz für Ihre Anmerkungen und Fragen.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"71";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"336";"weiblich";"1997";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"relativ effektiv";"weniger effektiv";"Gar nicht effektiv";"relativ effektiv";"relativ effektiv";"Sehr effektiv";"Null";"Null";"Null";"weniger effektiv";"Neutral";"weniger effektiv";"2";"Zu strikt";"Zu strikt";"Zu locker";"Genau richtig";"Genau richtig";"Null";"Null";"Null";"2";"Genau richtig";"Genau richtig";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"neutral";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"b3d2c665c176a975469d371e8f23f8b8";"Deutsch";"Nicht bereinigt";"1623951768";"2021-06-17 17:42:48";"2021-06-17 17:48:24";"0000-00-00 00:00:00";"6";"28";"80";"295";"0";"163";"0";"302";"324";"220";"333";"0";"0";"336"
"72";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"372";"weiblich";"1999";"Bachelorabschluss";"Baden-Württemberg";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"relativ effektiv";"Neutral";"Null";"Null";"Sehr effektiv";"relativ effektiv";"relativ effektiv";"Neutral";"relativ effektiv";"relativ effektiv";"relativ effektiv";"Genau richtig";"Genau richtig";"Genau richtig";"Null";"Null";"Genau richtig";"4";"Genau richtig";"4";"Genau richtig";"Genau richtig";"Genau richtig";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"110b51fadba7434fae5645c3a044e4a9";"Deutsch";"Nicht bereinigt";"1623959107";"2021-06-17 19:45:07";"2021-06-17 19:51:19";"0000-00-00 00:00:00";"36";"73";"146";"344";"0";"204";"0";"353";"368";"285";"0";"0";"0";"372"
"75";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"252";"weiblich";"1997";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"weniger effektiv";"Neutral";"Null";"Null";"Null";"Sehr effektiv";"relativ effektiv";"Null";"Null";"Neutral";"relativ effektiv";"Neutral";"2";"2";"Null";"Null";"Null";"Genau richtig";"Genau richtig";"Null";"Null";"2";"Genau richtig";"2";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"teils-teils";"stimme eher nicht zu";"stimme eher nicht zu";"neutral";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"9d058cc1f25f1a394152318e1cbb99b3";"Deutsch";"Nicht bereinigt";"1624019029";"2021-06-18 12:23:49";"2021-06-18 12:28:01";"0000-00-00 00:00:00";"19";"46";"73";"166";"0";"106";"0";"218";"244";"150";"251";"0";"236";"252"
"76";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"291";"weiblich";"1998";"Masterabschluss";"Baden-Württemberg";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"Gar nicht effektiv";"Sehr effektiv";"Neutral";"relativ effektiv";"relativ effektiv";"relativ effektiv";"relativ effektiv";"weniger effektiv";"Neutral";"Neutral";"Neutral";"Genau richtig";"Zu strikt";"Genau richtig";"2";"2";"Genau richtig";"Genau richtig";"2";"Genau richtig";"2";"Genau richtig";"2";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"teils-teils";"stimme nicht zu";"stimme nicht zu";"stimme eher zu";"2";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"c3f8f568cdec2a7adb8b4a1326687c62";"Deutsch";"Nicht bereinigt";"1624019336";"2021-06-18 12:28:56";"2021-06-18 12:33:47";"0000-00-00 00:00:00";"7";"27";"49";"245";"0";"110";"0";"252";"278";"185";"288";"0";"269";"291"
"77";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"1020";"männlich";"1967";"Realschulabschluss / Mittlere Reife";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"relativ effektiv";"Neutral";"Null";"Null";"Sehr effektiv";"relativ effektiv";"relativ effektiv";"Null";"weniger effektiv";"Sehr effektiv";"weniger effektiv";"Genau richtig";"Genau richtig";"2";"Null";"Null";"Genau richtig";"4";"Genau richtig";"Null";"Zu strikt";"Genau richtig";"Zu strikt";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"teils-teils";"stimme eher nicht zu";"stimme zu";"4";"Ja";"Null";"Null";"Nach der 2. Impfung sollte regelmäßig die Impfung aufgefrischt werden. Corona wird uns die nächsten Jahre weiterhin begleiten.";"Mozilla/5.0 (Linux; Android 11; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"dbccda608e8a4841069fedbdd63578e6";"Deutsch";"Nicht bereinigt";"1624019575";"2021-06-18 12:32:55";"2021-06-18 12:49:55";"0000-00-00 00:00:00";"43";"127";"234";"746";"0";"359";"0";"764";"893";"455";"0";"0";"819";"1020"
"78";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"379";"weiblich";"1999";"Fachhochschulreife";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"Neutral";"Gar nicht effektiv";"relativ effektiv";"Null";"Null";"Sehr effektiv";"Null";"Null";"Null";"Gar nicht effektiv";"relativ effektiv";"weniger effektiv";"2";"Zu strikt";"Genau richtig";"Null";"Null";"Genau richtig";"Null";"Null";"Null";"Zu strikt";"Genau richtig";"Zu strikt";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"teils-teils";"stimme eher zu";"stimme eher nicht zu";"stimme zu";"2";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"10362cc4bce356e803ccdef0cdad61a6";"Deutsch";"Nicht bereinigt";"1624019649";"2021-06-18 12:34:09";"2021-06-18 12:40:28";"0000-00-00 00:00:00";"73";"120";"185";"311";"0";"220";"0";"321";"364";"258";"375";"0";"350";"379"
"80";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"333";"weiblich";"1999";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"relativ effektiv";"Neutral";"Gar nicht effektiv";"Sehr effektiv";"weniger effektiv";"Sehr effektiv";"relativ effektiv";"weniger effektiv";"relativ effektiv";"Neutral";"Neutral";"relativ effektiv";"Genau richtig";"2";"Zu strikt";"Genau richtig";"Zu locker";"Genau richtig";"Genau richtig";"Zu strikt";"Genau richtig";"2";"4";"2";"meistens";"immer";"immer";"nicht zutreffend";"nicht zutreffend";"immer";"nicht zutreffend";"immer";"nicht zutreffend";"nicht zutreffend";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"stimme zu";"stimme nicht zu";"teils-teils";"neutral";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"f2172edb03ed56a1158548688c1d646c";"Deutsch";"Nicht bereinigt";"1624021644";"2021-06-18 13:07:24";"2021-06-18 13:12:57";"0000-00-00 00:00:00";"32";"46";"57";"288";"0";"193";"0";"293";"331";"243";"0";"0";"318";"333"
"81";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"1012";"weiblich";"1996";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"relativ effektiv";"Neutral";"weniger effektiv";"Sehr effektiv";"Null";"Sehr effektiv";"Null";"Null";"Null";"relativ effektiv";"Neutral";"Neutral";"Zu strikt";"2";"4";"Genau richtig";"Null";"Genau richtig";"Null";"Null";"Null";"2";"4";"2";"meistens";"immer";"immer";"nicht zutreffend";"Null";"immer";"Null";"Null";"Null";"nicht zutreffend";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher zu";"stimme nicht zu";"stimme nicht zu";"stimme eher zu";"2";"Ja";"Null";"Null";"Bundesnotbremse kam zu spät, bei Kontakten war Haushaltsregel unter 5 Personen besser als nur ein Haushalt und eine weitere Person.";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"1fd8ad92a9744276e26c9b297f2cf064";"Deutsch";"Nicht bereinigt";"1624022059";"2021-06-18 13:14:19";"2021-06-18 13:31:11";"0000-00-00 00:00:00";"4";"736";"773";"917";"0";"806";"0";"922";"960";"869";"0";"0";"951";"1012"
"82";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"420";"männlich";"1993";"Bachelorabschluss";"Nordrhein-Westfalen";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"not quoted";"not quoted";"Null";"weniger effektiv";"Neutral";"Null";"Null";"relativ effektiv";"weniger effektiv";"weniger effektiv";"Null";"relativ effektiv";"Null";"Null";"Null";"2";"2";"Null";"Null";"Genau richtig";"4";"4";"Null";"2";"Null";"Null";"Null";"immer";"nicht zutreffend";"Null";"Null";"immer";"nicht zutreffend";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"2";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"00917ae3f8c1342018c22b29bc92c9ab";"Deutsch";"Nicht bereinigt";"1624026774";"2021-06-18 14:32:54";"2021-06-18 14:39:54";"0000-00-00 00:00:00";"33";"62";"138";"381";"0";"241";"0";"389";"411";"312";"0";"0";"0";"420"
"83";"0";"Kein Tester";"Beendet nach Unterbrechung (32)";"6898888";"Null";"-1";"weiblich";"2000";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"not quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"not quoted";"quoted";"Null";"weniger effektiv";"Neutral";"relativ effektiv";"Sehr effektiv";"Sehr effektiv";"Sehr effektiv";"Null";"Null";"Gar nicht effektiv";"Null";"Sehr effektiv";"Null";"Genau richtig";"Genau richtig";"Genau richtig";"Genau richtig";"Genau richtig";"Genau richtig";"Null";"Null";"2";"Null";"Genau richtig";"Null";"meistens";"nicht zutreffend";"nicht zutreffend";"nicht zutreffend";"immer";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Weiß ich nicht";"Ja";"stimme zu";"stimme nicht zu";"stimme nicht zu";"stimme zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J730F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898877,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Geflippt";"Geflippt";"HTML";"Null";"Null";"f8ea096684084968e344d95d701df7c5";"Deutsch";"Nicht bereinigt";"1624027887";"2021-06-18 14:51:27";"2021-06-18 19:36:51";"0000-00-00 00:00:00";"7";"16941";"16981";"17097";"0";"17022";"0";"17101";"17123";"17057";"0";"0";"17113";"17124"
"84";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"676";"weiblich";"1966";"Fachhochschulreife";"Nordrhein-Westfalen";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"not quoted";"not quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"Null";"weniger effektiv";"Null";"Null";"Null";"Null";"Null";"Sehr effektiv";"Null";"Sehr effektiv";"Sehr effektiv";"Sehr effektiv";"Null";"Genau richtig";"Null";"Null";"Null";"Null";"Null";"Zu strikt";"Null";"Genau richtig";"Genau richtig";"Zu strikt";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"meistens";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher zu";"teils-teils";"stimme eher nicht zu";"teils-teils";"4";"Ja";"Null";"Null";"Negativ große Unternehmen werden unterstützt kleine Unternehmen Geschäfte müssen lange auf finanzielle Unterstützung warten.Viele werden pleite gehen. ";"Mozilla/5.0 (Linux; Android 11; SM-A505FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"b65527ab6c8b072de229bca785725ab8";"Deutsch";"Nicht bereinigt";"1624033861";"2021-06-18 16:31:01";"2021-06-18 16:42:17";"0000-00-00 00:00:00";"35";"119";"262";"438";"0";"341";"0";"449";"559";"392";"0";"0";"535";"676"
"86";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"355";"weiblich";"1999";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"Neutral";"Gar nicht effektiv";"weniger effektiv";"Null";"Null";"Sehr effektiv";"relativ effektiv";"Neutral";"Null";"relativ effektiv";"relativ effektiv";"weniger effektiv";"4";"Genau richtig";"2";"Null";"Null";"Genau richtig";"Genau richtig";"Zu strikt";"Null";"Genau richtig";"Genau richtig";"Zu strikt";"immer";"immer";"immer";"Null";"Null";"immer";"immer";"immer";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"stimme eher nicht zu";"stimme eher nicht zu";"stimme nicht zu";"neutral";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Geflippt";"Geflippt";"HTML";"Null";"Null";"ba257e97ac96457a1ecdf914cb027ecb";"Deutsch";"Nicht bereinigt";"1624046698";"2021-06-18 20:04:58";"2021-06-18 20:10:53";"0000-00-00 00:00:00";"24";"48";"104";"285";"0";"169";"0";"295";"343";"229";"352";"0";"324";"355"
"87";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"363";"männlich";"1998";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"not quoted";"quoted";"Neutral";"weniger effektiv";"weniger effektiv";"weniger effektiv";"Null";"Sehr effektiv";"relativ effektiv";"weniger effektiv";"Null";"relativ effektiv";"Null";"relativ effektiv";"2";"Zu strikt";"Zu strikt";"2";"Null";"Genau richtig";"2";"Zu strikt";"Null";"2";"Null";"2";"manchmal";"meistens";"meistens";"nicht zutreffend";"Null";"immer";"immer";"selten";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher nicht zu";"teils-teils";"teils-teils";"teils-teils";"2";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"74d6d8975ac162dabf537d73abc5e235";"Deutsch";"Nicht bereinigt";"1624098777";"2021-06-19 10:32:57";"2021-06-19 10:39:00";"0000-00-00 00:00:00";"15";"34";"117";"287";"0";"191";"0";"298";"353";"245";"0";"0";"330";"363"
